ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Oxygen tolerance
5982,CEJFG43,"DSM 23230, JCM 16696",1,Halanaerobacter jeridensis,2901107112,anaerobe
,,,,,706427.3,
,,,,,GCA_016908315,
5859,,"DSM 11287, SEBR 4224",1,Halanaerobium congolense,2740892605,anaerobe
,,,,,54121.23,
5861,GSL,"DSM 2228, ATCC 33744",1,Halanaerobium praevalens,572479.3,anaerobe
,,,,,650377948,
,,,,,GCA_000165465,
5864,Z-7787,DSM 6643,1,Haloincola saccharolyticus subsp. saccharolyticus,1293054.3,anaerobe
,,,,,2600255242,
,,,,,GCA_000350165,
5977,MH1-52-1,"DSM 22442, CECT 7534, JCM 16109",1,Halarchaeum acidiphilum,1261545.1,anaerobe
,,,,,1261545.11,
,,,,,2648501790,
,,,,,2648501819,
,,,,,GCA_000400975,
,,,,,GCA_000474235,
12544,"94067913, W3326","JCM 51224, DSM 17361, CCUG 51224, JCM 13869",1,Prevotella bergensis,585502.3,anaerobe
,,,,,645951825,
,,,,,GCA_000160535,
132987,A1336,"DSM 100333, CCOS 902, CCUG 67421, KCTC 15694",1,Prevotella colorans,1703337.3,anaerobe
,,,,,2756170230,
,,,,,GCA_003096815,
12543,PPPA20,"DSM 17128, JCM 12954, CCUG 58057, KCTC 15700",1,Prevotella multisaccharivorax,2503754046,anaerobe
,,,,,688246.3,
,,,,,688246.6,
,,,,,688246.7,
,,,,,688246.8,
,,,,,688246.9,
,,,,,GCA_000218235,
,,,,,GCA_019973315,
24344,,"DSM 28061, ATCC 51272, CCUG 33639, CIP 107046, VPI D238B-15",1,Hallella seregens,1336250.3,anaerobe
,,,,,2545555854,
,,,,,GCA_000518545,
2440,"SL 3201, 6410","DSM 11080, ATCC 700202",1,Halochromatium glycolicum,85075.5,anaerobe
,,,,,GCA_016584085,
2441,JA134,"DSM 18859, ATCC BAA-1363, JCM 14151, CIP 109733",1,Halochromatium roseum,391920.5,anaerobe
,,,,,GCA_016653315,
2439,6310,"DSM 4395, SG 3201",1,Halochromatium salexigens,49447.5,anaerobe
,,,,,GCA_016653295,
4161,,"DSM 17919, ATCC 29578, NCIMB 9335, Sylt 3",1,Halodesulfovibrio aestuarii,1121444.3,anaerobe
,,,,,2518645586,
,,,,,2585428154,
,,,,,876.1,
,,,,,GCA_000384815,
,,,,,GCA_900142115,
4126,W218,DSM 10141,0,Halodesulfovibrio aestuarii,1121434.3,anaerobe
,,,,,2524614816,
,,,,,GCA_000422525,
4153,"NMRC 101113, C/L 2","DSM 17456, JCM 14577, NBRC 101113",1,Halodesulfovibrio marinisediminis,1121457.4,anaerobe
,,,,,2585428071,
,,,,,GCA_900129975,
133061,JC271,"DSM 100016, KCTC 15474",1,Halodesulfovibrio spirochaetisodalis,2751185719,anaerobe
,,,,,GCA_001672295,
5986,Z-7986,"DSM 13868, UNIQUEM 211",1,Halonatronum saccharophilum,2509887032,anaerobe
,,,,,926692.3,
,,,,,GCA_000517025,
17673,SSD-17B,"DSM 18853, JCM 14575",1,Haloplasma contractile,1033810.11,anaerobe
,,,,,2562617192,
,,,,,GCA_000215935,
5882,SARL4B,"DSM 18392, JCM 14471",1,Halorhabdus tiamatea,1033806.12,anaerobe
,,,,,1033806.93,
,,,,,2562617191,
,,,,,2654588040,
,,,,,GCA_000215915,
4281,BN9840,"DSM 2110, ATCC 35917, JCM 39379",1,Halorhodospira abdelmalekii,421629.5,anaerobe
,,,,,GCA_016583625,
4282,A,"DSM 1059, JCM 39378",1,Halorhodospira halochloris,1052.12,anaerobe
,,,,,1052.8,
,,,,,1354791.3,
,,,,,2571042483,
,,,,,GCA_002356555,
,,,,,GCA_016583605,
4285,,"DSM 15116, SG 3301, JCM 17835",1,Halorhodospira neutriphila,168379.4,anaerobe
,,,,,GCA_016584055,
132644,V20-281a,"DSM 100433, CECT 8892",1,Harryflintia acetispora,1849041.17,anaerobe
,,,,,2788499847,
2601,"Weinberg, LRA 050 07 85","DSM 2158, ATCC 19401, BCRC 10644, CCUG 4854, CIP 103713, CN 1693, JCM 1403, NCIMB 503, NCTC 503, CECT 4109, KCTC 5010",1,Hathewaya histolytica,1498.4,anaerobe
,,,,,GCA_901482605,
2613,A 46,"DSM 1400, ATCC 25620, ATCC 25760, NCIB 10638, CCUG 24037, VPI 2700, JCM 1427, BCRC 14513, CECT 4329, NCIMB 10638",1,Hathewaya limosa,2928998743,anaerobe
2648,CG,"DSM 3090, ATCC 49002",1,Hathewaya proteolytica,1121331.3,anaerobe
,,,,,2585428174,
,,,,,GCA_900142225,
17992,,"DSM 17243, CCUG 47334, CIP 108183",1,Helcococcus sueciensis,1121947.8,anaerobe
,,,,,2524614727,
,,,,,GCA_000423145,
6109,HS1,"DSM 19735, LMG 23995",1,Helicobacter suis,104628.53,anaerobe
,,,,,649989954,
,,,,,710393.3,
,,,,,GCA_000187625,
,,,,,GCA_017979375,
6118,Romero/Guest 6,"DSM 6151, ATCC 43427",1,Heliobacterium mobile,28064.3,anaerobe
,,,,,GCA_009720735,
6121,Gest/Favinger,"DSM 3682, ATCC 35205",1,Heliobacterium chlorum,2698.4,anaerobe
,,,,,GCA_014502795,
6123,Chainat,"DSM 11169, ATCC 43375",1,Heliomicrobium gestii,2699.5,anaerobe
,,,,,2699.6,
,,,,,2901048070,
,,,,,GCA_009877435,
,,,,,GCA_016908025,
6124,BG29,DSM 13378,1,Heliomicrobium undosum,121734.5,anaerobe
,,,,,GCA_009877425,
6119,Tanzania,"DSM 11170, ATCC 51790",1,Heliophilum fasciatum,2795386140,anaerobe
,,,,,35700.3,
,,,,,GCA_004341395,
131395,T3/55,"DSM 29228, CECT 8801",1,Herbinix hemicellulosilytica,1564487.6,anaerobe
,,,,,2770939568,
,,,,,GCA_003315275,
132646,SD1D,"DSM 100831, CECT 8959",1,Herbinix luporum,2757320858,anaerobe
,,,,,GCA_900070325,
6356,PC18,"DSM 15480, ATCC BAA-677, CCUG 46279, NRRL B-23456, CIP 108344",1,Hespellia stercorisuis,1121950.3,anaerobe
,,,,,2585428171,
,,,,,GCA_900142165,
654,"609, NRS-609","DSM 1, CCM 2013, NCIB 9365, NCTC 10334, WDCM 00002, CCUG 7417, ATCC 7050, IAM 1115, NRS 609, JCM 2257, BCRC 10606, CECT 12, CFBP 4225, CIP 66.25, CN 2202, HAMBI 1931, IAM 12463, IFO 12583, IMET 10993, KCTC 3625, LMG 6326, NBRC 12583, NCCB 77025, NCFB 1761, NCIMB 9365, NRIC 1005, NRRL NRS-609, VKM B-497, VTT E-98150, NCDO 1761",1,Heyndrickxia coagulans,1121088.1,anaerobe
,,,,,1121088.13,
,,,,,1121088.3,
,,,,,1121088.9,
,,,,,2524614861,
,,,,,2630968645,
,,,,,GCA_000290615,
,,,,,GCA_000420205,
,,,,,GCA_000832905,
,,,,,GCA_900128875,
4188,EP5-r,"DSM 24586, OCM 986",1,Hippea alviniae,2523231012,anaerobe
,,,,,944480.3,
,,,,,GCA_000420385,
4187,Mar08-272r,"DSM 24585, OCM 985",1,Hippea jasoniae,2582581238,anaerobe
,,,,,GCA_000744435,
4184,"MH2, MH<SUB>2</SUB>","DSM 10411, ATCC 700847",1,Hippea maritima,2504136000,anaerobe
,,,,,760142.3,
,,,,,GCA_000194135,
5417,,"DSM 3989, ATCC 27806, KCTC 5969, CCUG 28091, VPI C17-5, JCM 10412",1,Holdemanella biformis,518637.5,anaerobe
,,,,,642979360,
,,,,,GCA_000156655,
5373,,"DSM 12042, ATCC 51649, CCUG 39501, VPI J1-31B-1",1,Holdemania filiformis,545696.5,anaerobe
,,,,,643886103,
,,,,,GCA_000157995,
17671,TMBS4,"DSM 6591, JCM 39407",1,Holophaga foetida,2509601028,anaerobe
,,,,,903818.3,
,,,,,GCA_000242615,
12528,HS4,"CCUG 15557, NCTC 13064, JCM 12246, DSM 20616, ATCC 35310, NCDO 2354",1,Prevotella buccalis,647000293,anaerobe
,,,,,679190.26,
,,,,,679190.3,
,,,,,GCA_000177075,
,,,,,GCA_025151385,
12553,,"DSM 19665, ATCC 15930, JCM 12249, NCTC 11321, CCUG 5914, Loesche strain 8B, JCM 8530, BCRC 10621, VPI 9085",1,Prevotella loescheii,1122985.3,anaerobe
,,,,,1122985.6,
,,,,,1122985.7,
,,,,,2518645604,
,,,,,GCA_000378085,
,,,,,GCA_000613485,
,,,,,GCA_000698925,
12542,E 934,"JCM 13450, DSM 16973, CCUG 50419",1,Prevotella marshii,1236489.4,anaerobe
,,,,,2585427902,
,,,,,648276716,
,,,,,862515.4,
,,,,,GCA_000146675,
,,,,,GCA_000613625,
12555,,"DSM 19126, CCUG 54409, CIP 108993, JCM 15639, LBN 293, AIP 261.03, KCTC 15075, AIP 261-03",1,Prevotella nanceiensis,1122988.3,anaerobe
,,,,,1236507.3,
,,,,,2514885007,
,,,,,2585427904,
,,,,,GCA_000379965,
,,,,,GCA_000613985,
12532,,"CCUG 15408, JCM 12251, DSM 20702, ATCC 33269, NCTC 11459, VPI D27B-24",1,Prevotella oralis,2695421016,anaerobe
,,,,,28134.3,
,,,,,649989988,
,,,,,873533.3,
,,,,,GCA_000185145,
,,,,,GCA_900129435,
12566,D033B-12-2,"DSM 22473, CCUG 57944, JCM 17484",1,Prevotella saccharolytica,1236516.4,anaerobe
,,,,,2585427907,
,,,,,GCA_000614205,
12539,EHS11,"DSM 15611, JCM 12083, CCUG 51933, KCTC 15078",1,Prevotella shahii,1122991.5,anaerobe
,,,,,1235817.5,
,,,,,2585427597,
,,,,,2585427909,
,,,,,GCA_000613445,
,,,,,GCA_003201715,
12556,4401737,"JCM 50105, DSM 22865, CCUG 50105, CIP 108522, JCM 15640, KCTC 15080",1,Prevotella timonensis,1122992.3,anaerobe
,,,,,1122992.4,
,,,,,1122992.6,
,,,,,2523533627,
,,,,,2585427924,
,,,,,2600255039,
,,,,,GCA_000430565,
,,,,,GCA_000455445,
,,,,,GCA_000614005,
4168,,"DSM 15450, JCM 14124, CY 1",1,Humidesulfovibrio idahonensis,2574180452,anaerobe
4141,,"DSM 13116, JCM 15822, Lup 1",1,Humidesulfovibrio mexicanus,147047.3,anaerobe
,,,,,2622736540,
,,,,,GCA_900188225,
23864,UB-B.2,"DSM 24995, MTCC 11101",1,Hungatella effluvii,1096246.3,anaerobe
,,,,,2770939556,
,,,,,GCA_003201875,
2808,1313,"DSM 13479, CCUG 43506, CIP 109440, MTCC 10951, AIP 10224",1,Hungatella hathewayi,154046.361,anaerobe
,,,,,566550.8,
,,,,,645951835,
,,,,,GCA_000160095,
,,,,,GCA_025149285,
1603,X5-1,"DSM 3808, CCUG 48289",1,Lacrimispora xylanisolvens,2739367553,anaerobe
,,,,,384636.4,
,,,,,GCA_002934545,
24818,LX-B,"DSM 25471, CGMCC 1.5175, JCM 18117",1,Hydrogenispora ethanolica,1082276.3,anaerobe
,,,,,2788499852,
,,,,,GCA_004340685,
509,ISBSK3,"DSM 16510, ATCC BAA-821, JCM 12173",1,Hydrogenivirga caldilitoris,246264.3,anaerobe
,,,,,2681812961,
,,,,,GCA_003664005,
17692,SW512,"DSM 24774, CGMCC 1.5070, JCM 14861",1,Hydrogenoanaerobacterium saccharovorans,2667527384,anaerobe
,,,,,2786546165,
,,,,,474960.3,
,,,,,474960.5,
,,,,,GCA_003814745,
,,,,,GCA_900110045,
13524,PLM1-5,"DSM 5456, JCM 9403",1,Hyperthermus butylicus,415426.13,anaerobe
,,,,,640069314,
,,,,,GCA_000015145,
17819,Mat9-16,"DSM 19864, NBRC 101810, JCM 16511",1,Ignavibacterium album,2513237218,anaerobe
,,,,,945713.3,
,,,,,GCA_000258405,
4191,"KIN4/1, KIN4/I","DSM 18386, JCM 14125",1,Ignicoccus hospitalis,453591.15,anaerobe
,,,,,640753029,
,,,,,GCA_000017945,
4189,,"DSM 13165, ATCC 700957, Kol 8",1,Ignicoccus islandicus,GCA_001481685,anaerobe
4190,LPC 33,"DSM 13166, ATCC 700958",1,Ignicoccus pacificus,GCA_025340205,anaerobe
4192,"AQ1.S1, TG 866","DSM 17230, JCM 13409",1,Ignisphaera aggregans,583356.9,anaerobe
,,,,,648028035,
,,,,,GCA_000145985,
140269,NYU-BL-A3,"DSM 103668, ATCC TSD-63",1,Ileibacterium valens,2788500240,anaerobe
,,,,,GCA_001945525,
5777,,"DSM 2926, CuHbu CuHBu1, CuHbu 1",1,Ilyobacter polytropus,572544.11,anaerobe
,,,,,572544.12,
,,,,,572544.3,
,,,,,649633056,
,,,,,GCA_000165505,
2830,,"DSM 16795, ATCC BAA-827, CCUG 48940, WAL 16138",1,Intestinibacter bartlettii,2585428074,anaerobe
,,,,,261299.117,
,,,,,445973.14,
,,,,,641736113,
,,,,,GCA_000154445,
,,,,,GCA_025148965,
,,,,,GCA_900167285,
24772,SRB-521-5-l,"DSM 26588, CCUG 63529, KCTC 15744, JCM 32124",1,Intestinimonas butyriciproducens,1297617.27,anaerobe
,,,,,1297617.82,
,,,,,2756170247,
,,,,,GCA_003096335,
,,,,,GCA_024622565,
6314,55134,"DSM 20603, ATCC 14870, CIP 55134, NCTC 10816, CCUG 15532, CIP 55.134, JCM 11481, BCRC 15368, CCM 4048, CECT 918, IFM 10529, IFO 15587, IMSNU 21281, NBRC 15587",1,Jonesia denitrificans,2808606808,anaerobe
,,,,,43674.4,
,,,,,43674.5,
,,,,,471856.5,
,,,,,644736376,
,,,,,GCA_000024065,
,,,,,GCA_900475835,
17784,,"DSM 22815, CCUG 53819, CIP 109408, ADV 126, AIP 136.05",1,Jonquetella anthropi,2508501103,anaerobe
,,,,,885272.3,
,,,,,GCA_000237805,
5378,"RL 2, T 185","DSM 20405, ATCC 27783, CCUG 32236, JCM 1143, JCM 8228, LMG 18931, CIP 103154, NRRL B-14854, BCRC 14621, KCTC 3578, LMG 17754, LMG 18316, LMG 9474, NCFB 2030, NCIMB 702030, NCDO 2030",1,Kandleria vitulina,1410657.3,anaerobe
,,,,,1410657.5,
,,,,,2561511092,
,,,,,2660237909,
,,,,,GCA_000702065,
,,,,,GCA_001436965,
397,SW-154,"DSM 16071, KCTC 12183, JCM 12318",1,Kangiella aquimarina,1122134.4,anaerobe
,,,,,2515154212,
,,,,,GCA_000374105,
396,SW-125,"DSM 16069, KCTC 12182, JCM 12317",1,Kangiella koreensis,523791.5,anaerobe
,,,,,644736377,
,,,,,GCA_000024085,
133836,BB-Mw22,"KCTC 23892, CCUG 62217",1,Kangiella sediminilitoris,1144748.3,anaerobe
,,,,,2751185718,
,,,,,GCA_001708405,
22970,KD-1,"DSM 26752, JCM 18769",1,Keratinibaculum paraultunense,1278232.3,anaerobe
,,,,,2784746792,
,,,,,GCA_004343355,
,,,,,GCA_016767175,
17072,S304,"DSM 22549, JCM 15790, NBRC 109616",1,Kosmotoga arenicorallina,1453497.3,anaerobe
,,,,,2811995046,
,,,,,GCA_001636545,
131351,SLHLJ1,"DSM 26965, JCM 19180, MCCC 1A00641, UBOCC 3254",1,Kosmotoga pacifica,1330330.3,anaerobe
,,,,,2645727976,
,,,,,GCA_001027025,
6378,N1,"DSM 24553, CCUG 60305",1,Lachnoanaerobaculum orale,979627.3,anaerobe
,,,,,GCA_003862485,
6376,T2,"DSM 3986, ATCC 33271, CCUG 28089, CIP 105341, JCM 11021, VPI 11763, AIP 10202",1,Lachnoanaerobaculum saburreum,649989950,anaerobe
,,,,,887325.3,
,,,,,GCA_000185385,
6377,"CD3:22, CD3 : 22","DSM 23576, CCUG 58757",1,Lachnoanaerobaculum umeaense,2754412935,anaerobe
,,,,,2832953387,
,,,,,617123.3,
,,,,,617123.56,
,,,,,GCA_003254255,
,,,,,GCA_003589745,
6358,YZ 87,"DSM 14045, ATCC BAA-151, LRC 5382",1,Lachnobacterium bovis,1122142.3,anaerobe
,,,,,2593339158,
,,,,,GCA_900107245,
5425,C15-B4,"DSM 3376, ATCC 27750",1,Lachnospira eligens,515620.21,anaerobe
,,,,,515620.33,
,,,,,515620.34,
,,,,,515620.4,
,,,,,644736366,
,,,,,GCA_000146185,
6359,D32,"DSM 3073, ATCC 19207",1,Lachnospira multipara,1282887.3,anaerobe
,,,,,2524614802,
,,,,,GCA_000424105,
2742,X8A62,"DSM 5434, ATCC 43524, CCUG 55584, JCM 15733",1,Lacrimispora aerotolerans,1410651.3,anaerobe
,,,,,2558860131,
,,,,,GCA_000687555,
2602,7,"CCUG 55582, JCM 1380, NCTC 11811, KCTC 5151, BCRC 11667, DSM 755, ATCC 25771, NCIB 9731, NCIMB 9731, VPI 4520, VTT E-042445",1,Lacrimispora indolis,1304881.3,anaerobe
,,,,,2524614838,
,,,,,69825.3,
,,,,,GCA_000526995,
,,,,,GCA_900618075,
2657,WM1,"DSM 2544, ATCC 35040, NRC 2533",1,Lacrimispora saccharolytica,648028018,anaerobe
2704,"Thorlby, Tholby, 10086","DSM 632, ATCC 19403, NCIB 10627, NCTC 507, JCM 1415, BCRC 14515, CECT 796, CIP 104283, LMG 10390, NCIMB 10627",1,Lacrimispora sphenoides,1297793.5,anaerobe
,,,,,1297793.6,
,,,,,2675902961,
,,,,,2728369722,
,,,,,2808606748,
,,,,,29370.3,
,,,,,GCA_001312385,
,,,,,GCA_900105615,
,,,,,GCA_900461315,
11791,50,"DSM 4024, VKM B-1591",0,Lacrimispora sphenoides,1298920.3,anaerobe
,,,,,2687453780,
,,,,,58134.4,
,,,,,GCA_900105215,
6607,A24-2-1,"DSM 15945, AS 1.2826, LMG 21017, JCM 12539, CGMCC 1.2826, CIP 107744, NBRC 106106",1,Lacticaseibacillus pantheris,1423783.3,anaerobe
,,,,,1423783.4,
,,,,,1423783.5,
,,,,,2663763308,
,,,,,2728369673,
,,,,,2731957670,
,,,,,GCA_001311175,
,,,,,GCA_001435155,
,,,,,GCA_001591865,
6548,RO94,"DSM 5622, ATCC 25302, NCDO 151, CCUG 32212, LMG 13087, JCM 8130, CIP 103918, NBRC 15889, AS 1.2826, BCRC 12248, CECT 4022, IFO 15889, KCTC 3510, NCFB 151, NRIC 0950",1,Lacticaseibacillus paracasei subsp. paracasei,1226298.1,anaerobe
,,,,,1226298.3,
,,,,,1226298.9,
,,,,,1423829.3,
,,,,,2667528038,
,,,,,2912347755,
,,,,,47714.15,
,,,,,47714.17,
,,,,,525337.3,
,,,,,643886051,
6427,,"DSM 20021, ATCC 7469, CCM 1825, NCDO 243, NCIB 6375, WDCM 00101, CCUG 21452, NCTC 6375, JCM 1136, BCC 49729, BCRC 10940, CECT 278, CIP A157, IAM 1118, IFO 3425, KCTC 1046, LMG 6400, NBRC 3425, NCAIM B.01147, NCCB 46033, NCFB 243, NCIMB 6375, NCTC 12953, NRIC 1043, NRRL B-176, NRRL B-442, VKM B-574, IMET 10691, NCIMB 8010",1,Lacticaseibacillus rhamnosus,1236940.3,anaerobe
,,,,,1423797.16,
,,,,,1423797.7,
,,,,,2585427882,
,,,,,2690315983,
,,,,,GCA_000615245,
,,,,,GCA_001435405,
,,,,,GCA_002849515,
,,,,,GCA_007990855,
6522,71,"DSM 20505, ATCC 49974, JCM 1186, NCDO 2590, NCIB 11720, CCUG 39466, NCIMB 11720, KCTC 3803, BCRC 11662, CIP 101266, KCTC 5051, LMG 9214, NCFB 2590, NRIC 1641, NRRL B-14855",1,Lacticaseibacillus sharpeae,1291052.4,anaerobe
,,,,,1291052.5,
,,,,,2667527799,
,,,,,2681813031,
,,,,,GCA_001311055,
,,,,,GCA_001436225,
2287,MIC1-18,"DSM 19658, NBRC 101988",1,Lacticigenium naphthae,1122143.3,anaerobe
,,,,,2524023191,
,,,,,GCA_000425865,
6626,,"DSM 16365, CIP 108320, CCUG 50787, DKO 22, JCM 16169, BCRC 17638, NBRC 106468, NRIC 0653",1,Lactiplantibacillus argentoratensis,1423831.3,anaerobe
,,,,,2700989149,
,,,,,271881.5,
,,,,,271881.7,
,,,,,2902495512,
,,,,,GCA_001435215,
,,,,,GCA_003641165,
,,,,,GCA_007991855,
131552,TCF032-E4,"DSM 100358, CCTCC AB 2015090",1,Lactiplantibacillus herbarum,2630968393,anaerobe
,,,,,GCA_001039045,
6569,,"DSM 10667, CIP 104668, CNRZ 1885, CCUG 35983, CST 10961, JCM 12533, ATCC 700211, BCRC 17178, CCM 4613, LMG 16673, NBRC 107151, NCIMB 13579, NRRL B-23115, VTT E-093128",1,Lactiplantibacillus paraplantarum,1423789.3,anaerobe
,,,,,2663762986,
,,,,,2896850075,
,,,,,60520.2,
,,,,,60520.22,
,,,,,GCA_001435655,
,,,,,GCA_003641145,
,,,,,GCA_007991915,
6498,,"DSM 13273, ATCC BAA-171, NRRL B-14768, CCUG 45396, CIP 106786, JCM 11125, NCIMB 14068",0,Lactiplantibacillus plantarum,1590.166,anaerobe
,,,,,2663763241,
,,,,,GCA_001436855,
6402,,"DSM 20749, ATCC 43578, JCM 3825, CCUG 32229, LMG 10751, CIP 103180, NCIMB 12799, NBI 3014, CECT 4019, NCFB 2798",1,Lactobacillus acetotolerans,1423714.3,anaerobe
,,,,,1423714.4,
,,,,,1423714.7,
,,,,,2681813023,
,,,,,2700989123,
,,,,,GCA_001311725,
,,,,,GCA_001436775,
,,,,,GCA_014648715,
6404,"L917, Scav","DSM 20079, ATCC 4356, NCDO 1748, NCIB 8690, WDCM 00098, CCUG 5917, IFO 13951, CCM 4833, JCM 1132, BCRC 10695, CECT 903, CGMCC 1.1878, CIP 76.13, HAMBI 84, KCTC 3111, KCTC 3164, LMG 13550, LMG 9433, NBRC 13951, NCCB 98067, NCFB 1748, NCIMB 8690, NCTC 12980, NRIC 1547, NRRL B-23431, NRRL B-4239, NRRL B-4495, VKM B-1660, VPI 6032, VTT E-96276, IID 893, IMET 10710, PCM 249",1,Lactobacillus acidophilus,1226675.3,anaerobe
,,,,,1236547.3,
,,,,,1423717.3,
,,,,,1423717.5,
,,,,,1579.22,
,,,,,1579.223,
,,,,,2585427872,
,,,,,2602041530,
,,,,,2627854057,
,,,,,2663762958,
6405,,"DSM 20242, JCM 2124",0,Lactobacillus acidophilus,1226679.3,anaerobe
,,,,,2602041538,
,,,,,GCA_000442825,
6571,LA 5,"DSM 11664, CCUG 39901, CIP 107338, JCM 12529, LMG 18796",1,Lactobacillus amylolyticus,2671180773,anaerobe
,,,,,585524.3,
,,,,,585524.9,
,,,,,647000263,
,,,,,83683.14,
,,,,,GCA_000178475,
,,,,,GCA_001435665,
,,,,,GCA_004354545,
6413,B-4540,"DSM 20531, ATCC 33620, NRRL B-4540, CCUG 27201, JCM 1126, BCRC 11648, CCM 4380, CECT 4132, CGMCC 1.3395, CIP 102989, KCTC 3597, LMG 17752, LMG 9496, NCAIM B.01458, NCFB 2657, NCIMB 13276, VTT E-95576, NCDO 2657",1,Lactobacillus amylovorus subsp. amylovorus,1423723.1,anaerobe
,,,,,1423723.12,
,,,,,2681813110,
,,,,,2822017380,
,,,,,GCA_001433985,
,,,,,GCA_002706375,
134046,R4B,"CCM 8403, LMG 26964",1,Lactobacillus apis,2814123166,anaerobe
,,,,,303541.15,
,,,,,303541.6,
,,,,,GCA_002837055,
,,,,,GCA_014635365,
159711,BS-W1,"BCRC 80970, NBRC 112377",1,Levilactobacillus bambusae,GCA_003124125,anaerobe
131378,"H70-3, R-53102","DSM 28793, LMG 28288, CIP 110987",1,Lactobacillus bombicola,1505723.5,anaerobe
,,,,,GCA_002916915,
6442,,"DSM 20584, ATCC 33820, CCUG 30722, JCM 1185, LMG 9479, CIP 102990, VPI 3199, BCRC 14618, CECT 4840, NCFB 2752, NRIC 1717, NCDO 2752",1,Lactobacillus crispatus,1423736.3,anaerobe
,,,,,1423736.4,
,,,,,2690315996,
,,,,,2728369695,
,,,,,47770.576,
,,,,,47770.64,
,,,,,47770.84,
,,,,,GCA_001311685,
,,,,,GCA_001434005,
,,,,,GCA_002088015,
134233,,"CCUG 53174, CIP 109613, LMG 23699, JCM 15951, NBRC 107159",1,Companilactobacillus crustorum,1423737.3,anaerobe
,,,,,2663763277,
,,,,,2695420765,
,,,,,392416.14,
,,,,,392416.3,
,,,,,GCA_001434585,
,,,,,GCA_001438825,
,,,,,GCA_007992035,
6449,"14, Lb.14","DSM 20081, ATCC 11842, NCDO 1489, WDCM 00102, CCUG 41390, CIP 101027, LMG 6901, IMET 10708, JCM 1002, BCRC 10696, CCM 7190, CCUG 21450, CECT 4005, IAM 12472, IFO 13953, KCTC 3635, LMG 13551, NBRC 13953, NCFB 1489, NCIMB 11778, NCTC 12712, NRIC 1688, VKM B-1923, VTT E-96662",1,Lactobacillus delbrueckii subsp. bulgaricus,1585.83,anaerobe
,,,,,2728369678,
,,,,,2916485263,
,,,,,390333.12,
,,,,,390333.13,
,,,,,390333.7,
,,,,,GCA_000056065,
,,,,,GCA_001311275,
,,,,,GCA_001437195,
,,,,,GCA_006539405,
6448,D,DSM 20080,0,Lactobacillus delbrueckii subsp. bulgaricus,1585.24,anaerobe
,,,,,2718217816,
,,,,,GCA_001953135,
155858,,CCUG 59479,0,Lactobacillus delbrueckii subsp. bulgaricus,784613.4,anaerobe
6450,"730, Calvert, Calbert","CCUG 34222, CCM 7191, DSM 20074, ATCC 9649, NCDO 213, NCIB 8130, JCM 1012, BCRC 12195, CECT 286, CGMCC 1.2624, CIP 57.8, IAM 12474, IFO 3202, KCTC 1047, LMG 6412, NBRC 3202, NCIMB 8130, NRIC 1053, NRRL B-763, VKM B-1596, VTT E-98097",1,Lactobacillus delbrueckii subsp. delbrueckii,1236545.3,anaerobe
,,,,,1423823.3,
,,,,,1423823.4,
,,,,,2585427925,
,,,,,2657244991,
,,,,,2721755550,
,,,,,83684.12,
,,,,,GCA_000615095,
,,,,,GCA_001433875,
,,,,,GCA_001908495,
24135,"CHCC13979, ZN7a-9","DSM 26046, LMG 27067, JCM 30917, KCTC 21031",1,Lactobacillus delbrueckii subsp. jakobsenii,1217420.3,anaerobe
,,,,,1217420.5,
,,,,,1217420.6,
,,,,,1537158.4,
,,,,,2541047507,
,,,,,2916473422,
,,,,,GCA_000387565,
,,,,,GCA_001437485,
,,,,,GCA_001888925,
,,,,,GCA_004354615,
6451,L 110,"DSM 20072, ATCC 12315, NCDO 1438, CCUG 31454, IAM 12476, JCM 1248, BCRC 12256, CGMCC 1.2132, CGMCC 1.2625, CIP 101028, KACC 12417, KCTC 3636, LMG 7942, NBIMCC 1012, NBRC 102622, NCFB 1438, NRIC 1683, NRRL B-4525, VTT E-93488",1,Lactobacillus delbrueckii subsp. lactis,2534682072,anaerobe
,,,,,2663763110,
,,,,,2879984508,
,,,,,2916482346,
,,,,,888027.3,
,,,,,888027.6,
,,,,,888027.7,
,,,,,888027.8,
,,,,,GCA_000192165,
,,,,,GCA_001434635,
6452,"14-1, L 889","DSM 20073, ATCC 14933",0,Lactobacillus delbrueckii subsp. lactis,GCA_021134535,anaerobe
6453,"326, F 59","DSM 20076, ATCC 4797, CCM 2344, NCDO 299, NCIB 7854, CCUG 21454, ATCC 7831, JCM 1148, BCRC 10699, CECT 287, CIP 54.3, IAM 1196, IFO 3073, LMG 13136, LMG 6891, NBRC 3073, NCCB 49006, NCFB 299, NCFB 301, NCIMB 7854, NCIMB 8117, NCIMB 8183, NRRL B-1924, NRRL B-735",0,Lactobacillus leichmannii,GCA_021134395,anaerobe
,,,,,GCA_021134495,
,,,,,GCA_024701915,
6454,"313, Ld 5, Ld5","DSM 20355, ATCC 7830, NCDO 8118, NCIB 302, JCM 1557, BCRC 11051, BCRC 80015, CCUG 19776, CECT 282, CIP 53.61, IAM 12066, IFO 3376, KCTC 1058, KCTC 3035, LMG 6401, NBRC 3376, NCDO 302, NCIMB 8118, PCM 2583",0,Lactobacillus delbrueckii subsp. lactis,2718218337,anaerobe
,,,,,29397.16,
,,,,,29397.69,
,,,,,GCA_001888985,
